edge_id,from_node_id,from_node_type,to_node_id,to_node_type,relationship,timestamp,order_id,category,customer_segment,edge_strength,price_bucket,region,state,campaign,same_household,prior_interactions,dwell_seconds,product_id,unit_price_usd,quantity,returned_flag,auth_approved
EDGE300503,C80491,Customer,P1532,Product,RETURNS,2024-07-10 19:47:56,ORD101924,Apparel,New,0.874,$50-$100,APAC,AR,None,False,3,55,P1532,65.13,2,False,False
EDGE300504,C36900,Customer,P1746,Product,VIEWED,2024-11-21 16:12:24,,Sports,Active,0.247,$100-$250,NA,AL,SpringSale,False,3,78,P1746,232.53,1,False,False
EDGE300505,C34696,Customer,P7914,Product,VIEWED,2025-06-22 06:17:12,,Home,Active,0.446,$25-$50,EU,WA,Loyalty,False,3,53,P7914,40.41,1,False,False
EDGE300506,C40652,Customer,P4358,Product,ADDED_TO_CART,2024-12-19 10:26:32,,Beauty,Loyal,0.924,>$250,NA,MA,None,False,4,19,P4358,955.81,1,False,False
EDGE300507,P4250,Product,P4254,Product,ALSO_BOUGHT_WITH,2024-04-11 00:49:52,ORD100779,Grocery,Active,0.305,$25-$50,EU,PA,None,False,2,71,P4250,48.26,2,False,False
EDGE300508,C73566,Customer,P4348,Product,VIEWED,2024-06-02 05:13:19,,Electronics,Loyal,0.333,<$25,NA,SC,NewArrivals,False,4,71,P4348,10.75,1,False,False
EDGE300509,C88572,Customer,P1658,Product,VIEWED,2024-02-07 09:39:39,,Electronics,AtRisk,0.941,$50-$100,APAC,VT,BackToSchool,False,4,56,P1658,63.94,1,False,False
EDGE300510,C84312,Customer,P9313,Product,PURCHASED,2025-06-06 10:41:55,ORD101474,Sports,New,0.833,>$250,NA,VA,Holiday,False,2,42,P9313,370.96,1,False,True
EDGE300511,C65543,Customer,P3158,Product,PURCHASED,2024-10-23 07:15:38,ORD102484,Sports,AtRisk,0.363,$25-$50,APAC,OR,BackToSchool,False,5,13,P3158,30.8,1,True,True
EDGE300512,P2453,Product,P1918,Product,ALSO_BOUGHT_WITH,2024-12-17 04:23:31,ORD100239,Automotive,Loyal,0.634,<$25,NA,MA,Clearance,False,5,23,P2453,24.67,1,False,False
EDGE300513,P8542,Product,P1158,Product,ALSO_BOUGHT_WITH,2024-10-01 08:04:47,ORD101133,Automotive,Loyal,0.246,>$250,NA,MS,Clearance,False,2,78,P8542,255.7,1,False,False
EDGE300514,P3683,Product,P5547,Product,ALSO_BOUGHT_WITH,2025-01-16 10:19:49,ORD100335,Toys,Loyal,0.212,$50-$100,EU,NC,None,False,3,48,P3683,71.79,2,False,False
EDGE300515,C62152,Customer,P5887,Product,VIEWED,2024-09-08 21:45:41,,Electronics,AtRisk,0.491,$50-$100,APAC,HI,Loyalty,False,1,85,P5887,55.98,1,False,False
EDGE300516,C81411,Customer,P7385,Product,PURCHASED,2024-08-30 23:59:46,ORD102054,Pets,Loyal,0.813,$50-$100,LATAM,NH,None,False,2,44,P7385,58.66,1,True,True
EDGE300517,C52624,Customer,C30174,Customer,REFERRED_FRIEND,2024-11-16 10:05:07,,Pets,Active,0.681,$25-$50,APAC,NV,Clearance,False,4,81,P9506,37.84,1,False,False
EDGE300518,C85353,Customer,C72436,Customer,REFERRED_FRIEND,2024-04-12 00:46:52,,Automotive,Loyal,0.933,$50-$100,APAC,IN,None,False,3,57,P5595,77.48,1,False,False
EDGE300519,C29341,Customer,C66842,Customer,REFERRED_FRIEND,2025-06-10 01:05:45,,Toys,Active,0.156,$25-$50,NA,TN,BackToSchool,False,5,52,P3801,39.23,1,False,False
EDGE300520,C73091,Customer,C78865,Customer,REFERRED_FRIEND,2025-02-06 19:20:13,,Beauty,New,0.778,$25-$50,LATAM,WV,BackToSchool,False,2,78,P4780,48.7,1,False,False
EDGE300521,C11114,Customer,P5994,Product,VIEWED,2024-06-06 04:28:50,,Automotive,AtRisk,0.318,$25-$50,APAC,AL,None,False,3,74,P5994,42.43,1,False,False
EDGE300522,C91633,Customer,C73171,Customer,REFERRED_FRIEND,2024-08-20 16:21:28,,Automotive,Active,0.389,$100-$250,NA,WV,BackToSchool,False,4,19,P8379,149.95,1,False,False
EDGE300523,C16861,Customer,P3519,Product,PURCHASED,2024-11-25 13:30:28,ORD102214,Sports,New,0.277,$50-$100,EU,WV,Clearance,False,4,22,P3519,65.29,2,False,False
EDGE300524,C38835,Customer,P1521,Product,RETURNS,2025-01-06 10:37:51,ORD101934,Grocery,New,0.259,$100-$250,LATAM,MN,None,False,2,20,P1521,127.48,2,False,False
EDGE300525,C52057,Customer,P8434,Product,PURCHASED,2024-01-05 05:13:47,ORD101539,Sports,Active,0.21,$25-$50,APAC,CT,Loyalty,False,3,16,P8434,48.1,1,False,True
EDGE300526,P2585,Product,P3399,Product,ALSO_BOUGHT_WITH,2024-08-30 22:32:51,ORD102341,Pets,AtRisk,0.903,$50-$100,APAC,OH,BackToSchool,False,0,39,P2585,59.61,1,False,False
EDGE300527,C69152,Customer,P7728,Product,PURCHASED,2024-01-12 05:40:26,ORD101976,Electronics,Active,0.664,>$250,EU,ND,NewArrivals,False,5,26,P7728,301.85,1,True,True
EDGE300528,C75836,Customer,P5757,Product,VIEWED,2024-05-13 02:09:40,,Beauty,New,0.609,$25-$50,NA,AK,BackToSchool,False,4,49,P5757,35.96,1,False,False
EDGE300529,C58509,Customer,P4306,Product,VIEWED,2024-03-20 06:18:53,,Apparel,Loyal,0.655,>$250,EU,TX,Clearance,False,3,75,P4306,266.63,3,False,False
EDGE300530,C43832,Customer,P7323,Product,VIEWED,2024-10-31 13:00:53,,Books,Loyal,0.86,$25-$50,NA,AL,Clearance,False,2,32,P7323,30.64,1,False,False
EDGE300531,C12849,Customer,C33038,Customer,REFERRED_FRIEND,2024-10-04 07:35:18,,Apparel,Active,0.119,$50-$100,EU,ID,Clearance,False,3,43,P7101,74.44,1,False,False
EDGE300532,P8683,Product,P8399,Product,ALSO_BOUGHT_WITH,2024-09-25 21:31:37,ORD101808,Beauty,New,0.641,<$25,EU,VT,Clearance,False,3,64,P8683,23.55,1,False,False
EDGE300533,P3334,Product,P7789,Product,ALSO_BOUGHT_WITH,2025-06-28 01:33:05,ORD101548,Beauty,Loyal,0.866,$50-$100,APAC,CT,Loyalty,False,1,27,P3334,56.13,1,False,False
EDGE300534,C28960,Customer,C10979,Customer,REFERRED_FRIEND,2025-01-13 01:18:14,,Toys,Active,0.864,$50-$100,EU,MS,NewArrivals,False,5,59,P6298,74.93,3,False,False
EDGE300535,C96290,Customer,P6579,Product,ADDED_TO_CART,2024-11-18 03:28:42,,Toys,Active,0.217,$25-$50,EU,SC,BackToSchool,False,2,67,P6579,32.65,1,False,False
EDGE300536,C19169,Customer,P7628,Product,VIEWED,2025-06-12 04:34:12,,Sports,AtRisk,0.175,<$25,EU,FL,BackToSchool,False,4,46,P7628,11.29,2,False,False
EDGE300537,C28183,Customer,P1844,Product,ADDED_TO_CART,2024-06-28 21:01:31,,Apparel,Active,0.893,>$250,LATAM,MT,Holiday,False,4,40,P1844,357.15,1,False,False
EDGE300538,C88230,Customer,C52907,Customer,REFERRED_FRIEND,2024-04-11 22:23:09,,Pets,Loyal,0.403,>$250,APAC,AL,Holiday,False,3,64,P5581,278.0,3,False,False
EDGE300539,C29229,Customer,C44910,Customer,REFERRED_FRIEND,2025-06-22 16:06:26,,Beauty,New,0.75,<$25,APAC,KY,NewArrivals,False,3,25,P8086,23.65,1,False,False
EDGE300540,C36407,Customer,P8555,Product,PURCHASED,2024-11-07 20:32:53,ORD101828,Sports,New,0.184,$50-$100,LATAM,MT,SpringSale,False,5,98,P8555,57.63,1,False,True
EDGE300541,C69711,Customer,P1504,Product,PURCHASED,2024-12-30 05:23:09,ORD102185,Grocery,Active,0.418,$100-$250,APAC,TN,BackToSchool,False,2,39,P1504,153.59,1,False,True
EDGE300542,P3771,Product,P2940,Product,ALSO_BOUGHT_WITH,2025-01-04 20:14:27,ORD101019,Books,AtRisk,0.801,$100-$250,LATAM,OH,Loyalty,False,4,52,P3771,225.16,1,False,False
EDGE300543,C36826,Customer,P1733,Product,VIEWED,2024-04-05 08:32:28,,Apparel,New,0.548,<$25,APAC,IL,NewArrivals,False,1,5,P1733,23.34,1,False,False
EDGE300544,C65818,Customer,P5362,Product,PURCHASED,2024-02-05 12:43:15,ORD100503,Apparel,New,0.624,<$25,NA,WA,None,False,1,78,P5362,20.03,1,False,True
EDGE300545,C52714,Customer,P4239,Product,PURCHASED,2024-02-26 18:42:33,ORD101143,Beauty,Active,0.662,$100-$250,NA,WV,Clearance,False,3,5,P4239,167.67,1,False,True
EDGE300546,C83364,Customer,P8631,Product,PURCHASED,2024-03-02 10:46:03,ORD101948,Toys,Active,0.229,$25-$50,LATAM,AK,Loyalty,False,4,65,P8631,44.25,1,False,True
EDGE300547,C55307,Customer,P9453,Product,VIEWED,2024-06-07 18:22:01,,Books,Active,0.961,<$25,EU,OR,BackToSchool,False,1,67,P9453,23.73,1,False,False
EDGE300548,C89403,Customer,P8708,Product,VIEWED,2024-03-21 08:36:34,,Books,AtRisk,0.319,$100-$250,LATAM,VT,BackToSchool,False,3,48,P8708,222.35,2,False,False
EDGE300549,C57858,Customer,P3864,Product,VIEWED,2025-04-24 03:40:36,,Home,Active,0.254,$100-$250,NA,WY,BackToSchool,False,6,30,P3864,162.14,1,False,False
EDGE300550,C27782,Customer,C69826,Customer,REFERRED_FRIEND,2025-05-15 04:05:24,,Home,Active,0.151,$50-$100,EU,VT,Loyalty,False,0,41,P1816,74.5,2,False,False
EDGE300551,P6387,Product,P5272,Product,ALSO_BOUGHT_WITH,2025-05-17 20:34:23,ORD102457,Home,AtRisk,0.489,$25-$50,EU,VA,BackToSchool,False,2,56,P6387,44.34,1,False,False
EDGE300552,C90392,Customer,P5930,Product,VIEWED,2025-04-18 20:01:37,,Sports,Dormant,0.56,>$250,EU,SD,BackToSchool,False,2,52,P5930,361.35,1,False,False
EDGE300553,C29695,Customer,C80203,Customer,REFERRED_FRIEND,2024-11-09 23:44:27,,Grocery,Loyal,0.527,$50-$100,EU,VT,BackToSchool,False,6,69,P4482,55.43,1,False,False
EDGE300554,C72310,Customer,P8047,Product,VIEWED,2024-06-27 18:52:11,,Grocery,Active,0.243,$100-$250,LATAM,CT,SpringSale,False,2,16,P8047,156.19,1,False,False
EDGE300555,C96498,Customer,P4173,Product,VIEWED,2025-05-24 21:18:26,,Home,AtRisk,0.114,<$25,APAC,WA,SpringSale,False,4,67,P4173,22.26,1,False,False
EDGE300556,P9603,Product,P7812,Product,ALSO_BOUGHT_WITH,2025-06-06 02:53:15,ORD101305,Books,Dormant,0.154,$50-$100,APAC,AK,BackToSchool,False,2,83,P9603,67.47,3,False,False
EDGE300557,C82646,Customer,P1368,Product,VIEWED,2024-03-02 18:34:31,,Grocery,Active,0.82,>$250,APAC,GA,BackToSchool,False,4,88,P1368,301.23,1,False,False
EDGE300558,C83656,Customer,P5112,Product,PURCHASED,2024-08-03 12:49:05,ORD101475,Grocery,New,0.666,$100-$250,EU,NY,SpringSale,False,4,5,P5112,142.89,1,False,True
EDGE300559,P3067,Product,P7020,Product,ALSO_BOUGHT_WITH,2024-10-05 14:13:46,ORD101097,Automotive,Active,0.975,>$250,APAC,CA,Holiday,False,2,46,P3067,719.7,2,False,False
EDGE300560,C89907,Customer,P9232,Product,ADDED_TO_CART,2024-02-06 12:35:05,,Beauty,Loyal,0.922,$25-$50,EU,TX,Loyalty,False,3,49,P9232,43.01,1,False,False
EDGE300561,C50024,Customer,P9174,Product,VIEWED,2024-03-28 10:46:14,,Toys,Active,0.323,>$250,NA,OR,SpringSale,False,3,22,P9174,964.65,1,False,False
EDGE300562,C87735,Customer,P3628,Product,VIEWED,2024-03-04 08:06:09,,Sports,Active,0.259,$25-$50,NA,KS,BackToSchool,False,1,56,P3628,41.62,1,False,False
EDGE300563,C44897,Customer,P3888,Product,ADDED_TO_CART,2024-04-03 01:10:30,,Grocery,New,0.165,$50-$100,EU,DE,SpringSale,False,1,14,P3888,64.67,1,False,False
EDGE300564,C60783,Customer,P2303,Product,ADDED_TO_CART,2025-03-27 13:51:33,,Pets,AtRisk,0.646,$25-$50,LATAM,NH,BackToSchool,False,2,54,P2303,45.73,2,False,False
EDGE300565,C95233,Customer,P7112,Product,PURCHASED,2024-09-18 13:21:30,ORD101475,Beauty,Dormant,0.164,<$25,APAC,PA,Loyalty,False,1,32,P7112,13.64,1,True,True
EDGE300566,C53682,Customer,P8955,Product,VIEWED,2024-01-19 12:25:54,,Books,AtRisk,0.753,$100-$250,LATAM,HI,None,False,2,5,P8955,159.49,1,False,False
EDGE300567,C21735,Customer,P7972,Product,VIEWED,2024-08-17 02:56:09,,Automotive,Active,0.494,<$25,LATAM,AZ,None,False,4,44,P7972,13.92,1,False,False
EDGE300568,C66098,Customer,P8026,Product,ADDED_TO_CART,2025-02-18 00:55:18,,Apparel,AtRisk,0.198,$100-$250,NA,OK,Loyalty,False,3,68,P8026,171.15,3,False,False
EDGE300569,C60938,Customer,P7947,Product,PURCHASED,2025-01-19 16:09:06,ORD101676,Pets,New,0.323,>$250,NA,OR,Holiday,False,0,52,P7947,336.87,1,False,True
EDGE300570,C84844,Customer,P1453,Product,VIEWED,2024-01-08 12:06:34,,Electronics,AtRisk,0.151,>$250,EU,AZ,None,False,3,89,P1453,332.04,1,False,False
EDGE300571,C64173,Customer,P2638,Product,ADDED_TO_CART,2025-04-01 04:59:35,,Sports,New,0.508,<$25,EU,IL,BackToSchool,False,1,24,P2638,16.34,1,False,False
EDGE300572,C31232,Customer,C49989,Customer,REFERRED_FRIEND,2025-06-07 06:40:48,,Home,New,0.823,>$250,APAC,IL,Holiday,False,2,24,P3821,900.45,1,False,False
EDGE300573,P3602,Product,P4888,Product,ALSO_BOUGHT_WITH,2024-06-07 03:14:32,ORD100185,Apparel,New,0.216,$25-$50,EU,WV,BackToSchool,False,6,48,P3602,43.84,1,False,False
EDGE300574,C14383,Customer,P3348,Product,ADDED_TO_CART,2024-02-08 06:35:52,,Toys,New,0.476,$50-$100,LATAM,AZ,Clearance,False,4,34,P3348,66.82,1,False,False
EDGE300575,P6434,Product,P2937,Product,ALSO_BOUGHT_WITH,2025-01-16 03:11:40,ORD101058,Toys,Active,0.802,>$250,EU,NE,NewArrivals,False,8,14,P6434,278.5,1,False,False
EDGE300576,C68066,Customer,P9311,Product,ADDED_TO_CART,2024-11-01 20:41:16,,Grocery,New,0.238,>$250,APAC,VT,SpringSale,False,3,72,P9311,286.28,1,False,False
EDGE300577,C57863,Customer,P3864,Product,ADDED_TO_CART,2024-06-10 11:56:46,,Home,Loyal,0.243,<$25,APAC,SC,BackToSchool,False,3,16,P3864,18.55,1,False,False
EDGE300578,C51549,Customer,P1019,Product,VIEWED,2024-08-31 06:54:14,,Electronics,New,0.77,$100-$250,APAC,ND,Clearance,False,6,43,P1019,141.07,1,False,False
EDGE300579,C96128,Customer,P5449,Product,PURCHASED,2025-05-08 13:49:39,ORD100807,Pets,Loyal,0.244,$100-$250,APAC,PA,BackToSchool,False,4,46,P5449,161.82,1,False,False
EDGE300580,P9773,Product,P4654,Product,ALSO_BOUGHT_WITH,2024-02-09 15:18:17,ORD101169,Books,Active,0.875,<$25,EU,NC,Loyalty,False,2,97,P9773,23.59,1,False,False
EDGE300581,C52995,Customer,C76289,Customer,REFERRED_FRIEND,2024-09-07 22:41:14,,Beauty,AtRisk,0.224,>$250,APAC,KS,Holiday,False,5,69,P5179,326.51,1,False,False
EDGE300582,C84713,Customer,C34234,Customer,REFERRED_FRIEND,2024-05-06 14:19:00,,Automotive,Active,0.459,<$25,LATAM,WY,Loyalty,False,2,65,P8287,18.0,1,False,False
EDGE300583,C62065,Customer,P3950,Product,PURCHASED,2024-02-09 03:11:29,ORD102162,Apparel,New,0.745,>$250,EU,TX,Holiday,False,2,63,P3950,351.11,3,False,True
EDGE300584,C66252,Customer,P9363,Product,VIEWED,2025-03-19 09:33:26,,Sports,Active,0.587,$25-$50,NA,NC,None,False,7,35,P9363,32.17,1,False,False
EDGE300585,C17967,Customer,P4536,Product,ADDED_TO_CART,2024-12-23 12:33:35,,Grocery,Active,0.381,$50-$100,APAC,NJ,BackToSchool,False,0,52,P4536,61.09,1,False,False
EDGE300586,P3746,Product,P8386,Product,ALSO_BOUGHT_WITH,2024-06-19 00:07:45,ORD100799,Home,Loyal,0.419,$25-$50,EU,MO,BackToSchool,False,4,60,P3746,37.16,1,False,False
EDGE300587,C49851,Customer,P8514,Product,ADDED_TO_CART,2025-04-10 20:35:59,,Books,New,0.879,>$250,EU,KS,Holiday,False,1,70,P8514,612.48,1,False,False
EDGE300588,C53561,Customer,P9062,Product,VIEWED,2025-01-08 08:15:40,,Toys,Loyal,0.114,$50-$100,NA,NH,Holiday,False,4,79,P9062,50.98,1,False,False
EDGE300589,C92870,Customer,P9046,Product,PURCHASED,2024-05-18 13:35:44,ORD100014,Toys,New,0.86,>$250,EU,AL,NewArrivals,False,2,5,P9046,913.85,1,False,True
EDGE300590,C58614,Customer,P5422,Product,PURCHASED,2024-07-28 13:40:16,ORD100157,Books,Loyal,0.172,<$25,EU,NC,Clearance,False,1,51,P5422,17.26,1,False,False
EDGE300591,C95851,Customer,C49406,Customer,REFERRED_FRIEND,2024-05-15 15:38:13,,Electronics,Loyal,0.778,$100-$250,APAC,OR,SpringSale,False,4,31,P1296,121.39,1,False,False
EDGE300592,C65784,Customer,P3359,Product,VIEWED,2024-07-29 03:49:34,,Home,New,0.695,$25-$50,LATAM,NY,None,False,3,46,P3359,40.97,3,False,False
EDGE300593,C54981,Customer,P9997,Product,VIEWED,2024-12-14 08:47:07,,Pets,New,0.352,$100-$250,LATAM,ME,Loyalty,False,3,64,P9997,158.6,1,False,False
EDGE300594,C77710,Customer,P5459,Product,PURCHASED,2024-04-14 08:06:48,ORD102147,Grocery,Active,0.483,<$25,EU,AL,Clearance,False,3,78,P5459,11.72,1,False,True
EDGE300595,C10138,Customer,P5362,Product,VIEWED,2024-07-09 16:12:46,,Automotive,Loyal,0.417,$25-$50,EU,AK,Loyalty,False,3,45,P5362,25.05,2,False,False
EDGE300596,C54357,Customer,P1933,Product,ADDED_TO_CART,2025-03-11 02:49:45,,Grocery,Active,0.609,$25-$50,EU,MO,Clearance,False,2,44,P1933,32.44,1,False,False
EDGE300597,C10242,Customer,P6263,Product,PURCHASED,2024-03-30 01:45:09,ORD100314,Automotive,New,0.437,<$25,LATAM,AK,Clearance,False,6,51,P6263,22.18,2,False,True
EDGE300598,C36031,Customer,P2320,Product,VIEWED,2025-04-11 13:42:50,,Pets,Dormant,0.742,>$250,EU,VT,BackToSchool,False,3,32,P2320,535.9,3,False,False
EDGE300599,C24180,Customer,P7891,Product,VIEWED,2025-01-27 19:40:35,,Sports,Loyal,0.879,$50-$100,NA,IA,Holiday,False,1,17,P7891,58.56,1,False,False
EDGE300600,C31554,Customer,P8916,Product,VIEWED,2024-04-21 09:02:57,,Grocery,New,0.1,>$250,NA,CT,BackToSchool,False,2,29,P8916,322.22,1,False,False
EDGE300601,C38039,Customer,P5455,Product,PURCHASED,2024-10-11 23:58:51,ORD101953,Grocery,Active,0.378,$50-$100,NA,NE,NewArrivals,False,2,55,P5455,82.3,1,False,True
EDGE300602,C26368,Customer,C58950,Customer,REFERRED_FRIEND,2024-09-02 02:01:53,,Automotive,AtRisk,0.189,$25-$50,EU,NC,NewArrivals,False,5,27,P3473,25.01,1,False,False
EDGE300603,P1090,Product,P7811,Product,ALSO_BOUGHT_WITH,2024-10-24 23:40:27,ORD101928,Home,Active,0.206,<$25,APAC,IA,SpringSale,False,5,26,P1090,12.5,1,False,False
EDGE300604,C10261,Customer,P6650,Product,ADDED_TO_CART,2024-01-13 15:32:53,,Electronics,New,0.214,<$25,EU,NV,NewArrivals,False,2,5,P6650,14.14,1,False,False
EDGE300605,C16793,Customer,P5485,Product,ADDED_TO_CART,2025-04-14 05:54:40,,Electronics,Loyal,0.862,$25-$50,EU,FL,SpringSale,False,1,97,P5485,26.54,1,False,False
EDGE300606,P2360,Product,P3105,Product,ALSO_BOUGHT_WITH,2025-05-05 05:07:24,ORD102073,Beauty,AtRisk,0.478,$50-$100,NA,FL,NewArrivals,False,4,60,P2360,70.58,2,False,False
EDGE300607,C49059,Customer,P3725,Product,PURCHASED,2025-02-20 09:34:43,ORD100907,Home,Loyal,0.556,>$250,APAC,OK,None,False,5,48,P3725,341.17,1,False,True
EDGE300608,C78651,Customer,P3175,Product,VIEWED,2024-07-23 12:18:56,,Pets,Active,0.141,$25-$50,EU,MI,BackToSchool,False,3,32,P3175,27.34,1,False,False
EDGE300609,C66067,Customer,P7633,Product,ADDED_TO_CART,2024-12-02 16:44:33,,Home,Active,0.865,$25-$50,EU,KS,Clearance,False,2,26,P7633,41.53,1,False,False
EDGE300610,P8223,Product,P9567,Product,ALSO_BOUGHT_WITH,2024-04-01 12:19:34,ORD101574,Toys,Loyal,0.861,$50-$100,EU,DC,Holiday,False,4,93,P8223,62.26,1,False,False
EDGE300611,C81478,Customer,C24247,Customer,REFERRED_FRIEND,2025-05-30 19:18:41,,Toys,Active,0.312,$100-$250,EU,MN,BackToSchool,False,2,43,P5001,105.26,1,False,False
EDGE300612,C97734,Customer,P9170,Product,PURCHASED,2025-04-18 04:01:42,ORD102027,Sports,Active,0.602,$100-$250,EU,MN,NewArrivals,False,4,68,P9170,142.59,1,False,True
EDGE300613,C62014,Customer,P8137,Product,PURCHASED,2024-09-10 11:09:22,ORD101636,Apparel,New,0.563,$100-$250,EU,WY,Holiday,False,5,31,P8137,194.24,1,False,True
EDGE300614,C64173,Customer,P5738,Product,ADDED_TO_CART,2025-06-26 21:57:11,,Apparel,Loyal,0.128,<$25,NA,AL,None,False,3,36,P5738,20.48,2,False,False
EDGE300615,C45754,Customer,P8424,Product,VIEWED,2025-01-15 04:31:22,,Beauty,New,0.971,$50-$100,LATAM,CO,Holiday,False,3,44,P8424,65.6,2,False,False
EDGE300616,C74110,Customer,P7838,Product,ADDED_TO_CART,2024-08-05 08:22:56,,Home,Loyal,0.377,<$25,LATAM,CO,None,False,4,14,P7838,13.6,1,False,False
EDGE300617,C26687,Customer,P7036,Product,PURCHASED,2024-11-23 08:22:39,ORD101758,Home,AtRisk,0.5,$50-$100,LATAM,IN,SpringSale,False,6,39,P7036,56.22,1,True,False
EDGE300618,C70801,Customer,P7753,Product,PURCHASED,2025-03-15 22:12:41,ORD101122,Grocery,Loyal,0.434,$50-$100,APAC,WA,BackToSchool,False,3,59,P7753,73.86,1,False,True
EDGE300619,P8120,Product,P8824,Product,ALSO_BOUGHT_WITH,2024-06-23 14:45:34,ORD101259,Pets,New,0.839,$25-$50,EU,UT,Clearance,False,1,39,P8120,43.54,1,False,False
EDGE300620,C42491,Customer,C64018,Customer,REFERRED_FRIEND,2024-02-19 12:42:29,,Home,AtRisk,0.33,>$250,APAC,TN,Loyalty,False,1,29,P6846,796.53,1,False,False
EDGE300621,C82690,Customer,P8091,Product,VIEWED,2024-08-21 06:03:03,,Apparel,Active,0.871,$50-$100,NA,SC,NewArrivals,False,1,35,P8091,87.24,2,False,False
EDGE300622,C67804,Customer,P6554,Product,ADDED_TO_CART,2025-04-21 14:48:13,,Beauty,Loyal,0.921,$100-$250,APAC,WV,Holiday,False,4,37,P6554,153.39,1,False,False
EDGE300623,C18600,Customer,C91166,Customer,REFERRED_FRIEND,2025-06-29 20:06:27,,Electronics,New,0.717,$100-$250,EU,NJ,NewArrivals,False,2,22,P2182,230.48,2,False,False
EDGE300624,C23171,Customer,P9179,Product,PURCHASED,2024-04-27 19:53:13,ORD102095,Automotive,New,0.556,$25-$50,APAC,NJ,SpringSale,False,6,72,P9179,34.16,3,False,True
EDGE300625,C22496,Customer,C67775,Customer,REFERRED_FRIEND,2025-02-13 00:30:14,,Automotive,Active,0.873,<$25,LATAM,CO,Clearance,False,2,46,P8683,20.17,1,False,False
EDGE300626,C22175,Customer,P5272,Product,PURCHASED,2024-02-06 20:56:27,ORD101618,Pets,Active,0.77,$25-$50,EU,MA,SpringSale,False,3,76,P5272,37.98,1,True,True
EDGE300627,C14823,Customer,P7484,Product,PURCHASED,2025-04-07 03:57:26,ORD101690,Beauty,AtRisk,0.778,<$25,EU,DC,NewArrivals,False,5,24,P7484,13.23,1,False,True
EDGE300628,C67723,Customer,P7354,Product,ADDED_TO_CART,2025-04-15 08:55:13,,Automotive,Dormant,0.169,$25-$50,APAC,WY,Loyalty,False,4,66,P7354,39.67,2,False,False
EDGE300629,P7320,Product,P5982,Product,ALSO_BOUGHT_WITH,2024-03-17 19:32:35,ORD102255,Pets,Dormant,0.17,$50-$100,EU,NE,Clearance,False,4,29,P7320,69.97,3,False,False
EDGE300630,C41808,Customer,P9233,Product,VIEWED,2025-02-23 09:54:24,,Toys,AtRisk,0.481,>$250,EU,IN,Clearance,False,1,34,P9233,369.95,1,False,False
EDGE300631,C31712,Customer,P1106,Product,PURCHASED,2024-12-21 09:07:34,ORD100063,Beauty,Loyal,0.229,$25-$50,LATAM,IA,NewArrivals,False,1,71,P1106,42.13,1,False,True
EDGE300632,C84565,Customer,P5938,Product,VIEWED,2024-06-06 15:55:02,,Automotive,Active,0.961,<$25,EU,NH,BackToSchool,False,1,9,P5938,16.78,4,False,False
EDGE300633,C95933,Customer,P7203,Product,VIEWED,2024-03-17 19:36:37,,Books,Dormant,0.479,>$250,APAC,OR,Clearance,False,1,32,P7203,298.98,1,False,False
EDGE300634,C29990,Customer,P4292,Product,ADDED_TO_CART,2024-05-09 00:18:33,,Beauty,Loyal,0.191,$50-$100,NA,GA,NewArrivals,False,4,17,P4292,78.69,1,False,False
EDGE300635,C22286,Customer,P9942,Product,PURCHASED,2024-12-19 05:14:27,ORD102477,Toys,Active,0.191,$25-$50,EU,FL,BackToSchool,False,3,56,P9942,37.13,1,False,True
EDGE300636,C54924,Customer,P2786,Product,PURCHASED,2025-06-14 04:55:52,ORD100527,Grocery,New,0.925,$25-$50,EU,NM,SpringSale,False,3,36,P2786,27.16,1,True,True
EDGE300637,C85939,Customer,P3570,Product,VIEWED,2025-02-16 17:24:31,,Pets,Active,0.501,>$250,APAC,MN,BackToSchool,False,2,54,P3570,368.09,1,False,False
EDGE300638,C35703,Customer,P1388,Product,VIEWED,2024-05-20 09:33:52,,Apparel,Active,0.109,>$250,LATAM,CA,Clearance,False,1,44,P1388,385.11,3,False,False
EDGE300639,C87300,Customer,P4405,Product,VIEWED,2024-01-09 07:22:34,,Electronics,Active,0.498,$100-$250,NA,AZ,NewArrivals,False,2,36,P4405,225.8,3,False,False
EDGE300640,C92193,Customer,P7867,Product,ADDED_TO_CART,2024-01-06 17:27:19,,Toys,New,0.757,$25-$50,EU,MO,SpringSale,False,2,58,P7867,45.42,3,False,False
EDGE300641,P2785,Product,P2922,Product,ALSO_BOUGHT_WITH,2024-03-19 01:13:55,ORD100301,Electronics,AtRisk,0.648,$100-$250,EU,UT,None,False,3,45,P2785,194.39,1,False,False
EDGE300642,C91042,Customer,P4926,Product,PURCHASED,2024-01-14 23:24:45,ORD100687,Electronics,AtRisk,0.846,<$25,EU,NM,SpringSale,False,8,77,P4926,17.24,3,False,False
EDGE300643,C62683,Customer,P8494,Product,ADDED_TO_CART,2024-04-17 21:07:18,,Sports,Active,0.628,>$250,APAC,CT,Holiday,False,3,48,P8494,725.17,1,False,False
EDGE300644,C34374,Customer,P9405,Product,VIEWED,2024-02-28 17:41:36,,Pets,New,0.642,$50-$100,APAC,ME,NewArrivals,False,5,38,P9405,68.36,1,False,False
EDGE300645,C48256,Customer,P3783,Product,VIEWED,2024-05-04 08:10:55,,Sports,Loyal,0.491,>$250,NA,VA,BackToSchool,False,4,45,P3783,271.06,1,False,False
