event_id,customer_id,session_id,event_type,event_ts,device_type,browser,os,referrer,country,state,ab_variant,is_logged_in,page_depth,latency_ms,dwell_seconds,cart_value_usd,discount_rate,fraud_score,payment_outcome,sequence_num,product_id,category,promo_code
EVT200570,C71604,S6021248124,page_view,2024-03-24 21:55:36,mobile,Chrome,Linux,direct,BR,,B,False,5,491,23,14.09,0.195,0.22,,8,,,NONE
EVT200571,C45440,S5754079220,product_view,2024-02-27 05:06:49,mobile,Safari,Android,direct,US,AZ,B,False,5,294,31,8.34,0.249,0.025,,7,P9328,Pets,FREESHIP
EVT200572,C94895,S3239780985,product_view,2025-05-18 11:29:10,mobile,Safari,Windows,direct,AU,,B,True,5,187,33,1.65,0.089,0.582,,3,P3338,Home,WELCOME10
EVT200573,C87119,S3368805375,page_view,2025-05-01 15:38:51,desktop,Opera,Android,direct,DE,,B,True,2,136,63,0.41,0.156,0.351,,2,,,WELCOME10
EVT200574,C38968,S6474553260,product_view,2025-05-22 10:55:19,tablet,Edge,iOS,organic_search,DE,,A,True,2,450,26,1.15,0.183,0.593,,3,P1485,Beauty,NONE
EVT200575,C15184,S4371140219,add_to_cart,2024-12-15 13:36:40,mobile,Opera,Windows,email,AU,,A,False,6,202,73,42.31,0.112,0.219,,6,P1417,Pets,NONE
EVT200576,C90163,S2625696333,page_view,2024-06-29 11:38:57,mobile,Safari,iOS,organic_search,GB,,A,True,4,557,12,19.36,0.055,0.114,,9,,,NONE
EVT200577,C78042,S4276061889,page_view,2024-10-06 10:26:06,mobile,Safari,iOS,paid_search,MX,,A,True,3,184,68,36.02,0.142,0.172,,4,,,NONE
EVT200578,C96124,S9831846341,page_view,2025-06-05 01:34:39,desktop,Firefox,Android,direct,MX,,A,False,3,442,7,18.9,0.112,0.012,,5,,,NONE
EVT200579,C68909,S6608256202,payment_attempt,2025-06-02 07:55:59,desktop,Opera,Windows,email,BR,,B,False,4,388,33,230.5,0.029,0.393,approved,3,,,FREESHIP
EVT200580,C79879,S3585865492,product_view,2024-06-19 11:14:00,desktop,Chrome,macOS,social,FR,,B,True,2,340,45,16.69,0.164,0.432,,6,P8655,Toys,WELCOME10
EVT200581,C68294,S5298528210,checkout_start,2024-04-23 06:21:05,desktop,Chrome,Linux,organic_search,AU,,A,True,5,81,29,180.82,0.012,0.234,,6,,,WELCOME10
EVT200582,C31966,S3709762951,product_view,2024-08-16 08:05:13,desktop,Safari,iOS,direct,FR,,B,True,1,249,29,46.1,0.04,0.207,,10,P4893,Pets,HOLIDAY20
EVT200583,C77587,S9830867081,page_view,2024-05-21 17:18:08,mobile,Chrome,Linux,organic_search,FR,,A,False,2,497,41,22.67,0.155,0.18,,7,,,NONE
EVT200584,C39340,S9134051643,product_view,2024-09-03 04:02:18,mobile,Opera,iOS,organic_search,IN,,B,True,5,322,29,0.39,0.179,0.034,,3,P2050,Apparel,HOLIDAY20
EVT200585,C35143,S2825997427,product_view,2024-10-17 19:34:09,desktop,Chrome,macOS,social,DE,,B,True,3,335,30,2.33,0.103,0.102,,3,P1622,Books,WELCOME10
EVT200586,C91155,S5257317251,purchase,2024-05-07 19:54:30,mobile,Chrome,Linux,organic_search,CA,,A,True,5,302,36,61.37,0.139,0.0,declined,3,P2318,Sports,NONE
EVT200587,C49745,S4458260466,payment_attempt,2025-04-15 01:53:32,mobile,Edge,Windows,social,IN,,A,False,5,136,40,144.84,0.137,0.058,approved,8,,,NONE
EVT200588,C30313,S7377350900,payment_attempt,2025-03-06 03:37:36,desktop,Edge,Windows,direct,FR,,B,True,2,259,31,82.62,0.077,0.0,approved,2,,,NONE
EVT200589,C94000,S1901970439,page_view,2025-05-12 20:19:54,mobile,Safari,Linux,social,MX,,B,True,5,480,27,21.68,0.134,0.171,,1,,,HOLIDAY20
EVT200590,C91012,S5896582195,payment_attempt,2025-06-27 22:09:54,mobile,Chrome,Windows,email,MX,,B,True,8,531,55,125.31,0.106,0.601,approved,5,,,HOLIDAY20
EVT200591,C96804,S2954817581,product_view,2024-02-22 04:16:32,mobile,Firefox,Android,organic_search,AU,,B,True,3,549,53,16.44,0.099,0.302,,1,P7589,Toys,WELCOME10
EVT200592,C70330,S8225666930,product_view,2025-05-12 18:42:50,desktop,Chrome,iOS,paid_search,BR,,A,True,3,546,62,23.68,0.13,0.209,,5,P6774,Automotive,NONE
EVT200593,C37212,S9873676810,add_to_cart,2025-06-05 07:35:14,mobile,Chrome,Linux,direct,GB,,B,True,5,365,29,42.24,0.117,0.102,,10,P5099,Home,WELCOME10
EVT200594,C76001,S9087933501,payment_attempt,2024-08-26 16:24:11,desktop,Firefox,Android,email,DE,,B,True,2,466,35,49.22,0.065,0.0,approved,2,,,NONE
EVT200595,C41203,S1240912001,page_view,2025-05-16 01:41:21,mobile,Edge,macOS,email,BR,,B,True,4,480,36,25.44,0.251,0.25,,6,,,VIP25
EVT200596,C60717,S5076546762,product_view,2024-01-18 12:57:24,desktop,Chrome,Windows,direct,CA,,B,False,2,227,43,33.35,0.203,0.093,,10,P7229,Beauty,WELCOME10
EVT200597,C35494,S6944247018,add_to_cart,2025-01-05 03:22:35,mobile,Edge,Android,social,BR,,B,False,5,426,32,165.68,0.083,0.0,,5,P3770,Books,NONE
EVT200598,C16162,S4949994941,payment_attempt,2024-08-23 04:03:04,desktop,Safari,Windows,organic_search,AU,,A,False,5,103,43,112.88,0.107,0.106,approved,5,,,HOLIDAY20
EVT200599,C64486,S8467995323,product_view,2024-05-27 01:53:21,mobile,Chrome,macOS,email,MX,,A,True,2,181,67,28.38,0.129,0.163,,5,P9530,Toys,NONE
EVT200600,C86978,S8620245207,product_view,2024-10-03 13:15:29,desktop,Safari,Windows,email,MX,,B,True,4,661,65,32.37,0.15,0.276,,3,P9627,Automotive,NONE
EVT200601,C85846,S1027099555,product_view,2024-09-19 21:28:48,desktop,Chrome,iOS,social,MX,,B,False,5,341,13,9.5,0.219,0.0,,7,P2643,Beauty,WELCOME10
EVT200602,C27624,S1919041723,page_view,2024-07-30 15:41:43,desktop,Opera,Linux,organic_search,US,WI,A,True,1,80,32,13.77,0.126,0.0,,1,,,HOLIDAY20
EVT200603,C69455,S2253890278,page_view,2025-03-31 23:52:00,desktop,Chrome,Linux,paid_search,US,OK,A,True,7,519,38,1.22,0.143,0.109,,7,,,NONE
EVT200604,C80411,S4640921160,page_view,2024-10-24 16:31:54,desktop,Edge,Windows,direct,FR,,A,True,6,393,60,27.7,0.21,0.014,,4,,,NONE
EVT200605,C89528,S2110407199,return_initiated,2024-06-13 06:04:50,mobile,Firefox,Windows,email,US,RI,A,False,6,434,5,78.46,0.066,0.284,,6,P9176,Toys,HOLIDAY20
EVT200606,C62976,S2628729097,page_view,2024-09-19 19:02:59,desktop,Opera,Linux,direct,BR,,B,False,6,403,34,39.19,0.196,0.025,,10,,,NONE
EVT200607,C77662,S3837534048,product_view,2024-01-03 15:06:14,desktop,Opera,macOS,social,AU,,B,True,3,428,36,22.01,0.139,0.129,,1,P3781,Home,NONE
EVT200608,C11946,S2272566222,product_view,2024-12-01 20:43:08,mobile,Safari,Android,social,GB,,B,True,4,360,63,37.33,0.118,0.192,,9,P2661,Automotive,NONE
EVT200609,C98650,S9869179244,product_view,2025-04-26 03:52:53,mobile,Opera,macOS,social,IN,,A,False,2,345,52,37.11,0.108,0.0,,4,P6477,Grocery,NONE
EVT200610,C79622,S3405310783,checkout_start,2024-02-03 21:55:52,mobile,Chrome,iOS,organic_search,BR,,A,True,3,225,35,209.1,0.046,0.092,,4,,,NONE
EVT200611,C22334,S6456069222,product_view,2024-09-13 02:20:37,desktop,Edge,Linux,organic_search,US,IL,B,True,4,195,47,30.39,0.109,0.226,,6,P6765,Sports,FREESHIP
EVT200612,C74663,S5661667272,page_view,2024-12-17 19:47:22,desktop,Edge,Windows,email,FR,,A,False,6,395,43,23.75,0.07,0.0,,4,,,FREESHIP
EVT200613,C51675,S7364233941,page_view,2024-12-18 02:18:46,mobile,Firefox,Linux,email,FR,,A,True,2,425,30,4.88,0.081,0.138,,2,,,FREESHIP
EVT200614,C35627,S6170508885,page_view,2024-01-01 09:05:14,tablet,Safari,Windows,direct,FR,,A,False,3,286,26,12.48,0.152,0.0,,3,,,FREESHIP
EVT200615,C65762,S7131426207,checkout_start,2025-01-23 03:35:53,mobile,Safari,iOS,paid_search,AU,,B,True,7,411,60,215.73,0.049,0.003,,5,,,WELCOME10
EVT200616,C60193,S1731236260,product_view,2025-05-09 19:45:44,mobile,Opera,Android,affiliate,IN,,A,True,4,647,43,7.8,0.06,0.084,,1,P6195,Beauty,NONE
EVT200617,C27566,S7988285313,add_to_cart,2025-06-22 12:02:45,mobile,Chrome,Android,direct,CA,,A,False,4,184,32,22.48,0.143,0.093,,5,P6427,Home,NONE
EVT200618,C58380,S4395898162,return_initiated,2024-11-18 03:54:10,mobile,Edge,iOS,direct,MX,,A,True,7,389,29,144.24,0.181,0.0,,8,P9264,Sports,NONE
EVT200619,C53221,S9604158311,checkout_start,2024-08-07 13:42:38,tablet,Safari,Linux,social,GB,,B,False,2,314,55,28.48,0.076,0.361,,4,,,NONE
EVT200620,C62094,S3354183839,add_to_cart,2025-05-25 04:43:28,mobile,Edge,iOS,direct,IN,,B,False,5,434,72,107.53,0.145,0.0,,5,P9587,Home,NONE
EVT200621,C99792,S9385245099,add_to_cart,2024-02-24 11:56:24,desktop,Opera,Linux,social,BR,,A,True,3,276,34,58.88,0.261,0.061,,2,P4581,Books,WELCOME10
EVT200622,C70630,S5943467314,page_view,2024-12-07 15:49:18,mobile,Opera,Linux,paid_search,AU,,A,False,5,313,5,12.81,0.127,0.377,,3,,,NONE
EVT200623,C15833,S9595598709,checkout_start,2025-04-08 12:37:06,desktop,Safari,Linux,paid_search,CA,,A,True,4,364,24,105.69,0.049,0.36,,1,,,NONE
EVT200624,C68710,S5000963928,page_view,2025-01-27 00:39:12,mobile,Edge,macOS,organic_search,CA,,B,False,2,325,41,17.41,0.175,0.255,,3,,,WELCOME10
EVT200625,C80632,S9099897536,checkout_start,2025-04-13 17:09:02,desktop,Opera,Linux,paid_search,CA,,B,False,4,493,5,70.27,0.187,0.052,,10,,,NONE
EVT200626,C63846,S1764313193,add_to_cart,2025-03-20 05:22:02,mobile,Edge,Android,paid_search,AU,,A,False,5,371,23,111.03,0.173,0.217,,1,P4154,Beauty,FREESHIP
EVT200627,C45429,S5604805214,product_view,2024-12-19 03:03:18,desktop,Safari,Android,organic_search,AU,,B,True,2,374,32,31.55,0.132,0.227,,7,P1718,Beauty,WELCOME10
EVT200628,C46317,S8089304091,add_to_cart,2024-04-10 16:30:31,desktop,Safari,Linux,social,DE,,A,True,5,274,35,177.82,0.132,0.083,,6,P4881,Beauty,NONE
EVT200629,C54487,S5046591402,add_to_cart,2024-12-01 02:54:42,desktop,Edge,Android,email,US,VT,A,True,5,399,48,84.53,0.216,0.401,,5,P1909,Apparel,NONE
EVT200630,C71003,S2527875235,product_view,2024-02-01 16:26:43,desktop,Firefox,macOS,direct,BR,,B,True,2,411,35,7.64,0.189,0.231,,1,P3415,Grocery,NONE
EVT200631,C33326,S4538639578,add_to_cart,2025-04-04 06:55:30,desktop,Opera,Android,organic_search,BR,,A,True,5,263,31,89.24,0.187,0.141,,4,P6084,Home,FREESHIP
EVT200632,C12516,S7061651246,product_view,2024-08-18 06:29:33,desktop,Opera,Android,organic_search,GB,,A,False,4,327,40,0.45,0.024,0.238,,3,P3177,Sports,WELCOME10
EVT200633,C70774,S8084221335,page_view,2024-06-17 13:13:40,desktop,Edge,iOS,direct,US,MN,B,True,4,287,76,21.93,0.09,0.236,,6,,,NONE
EVT200634,C87858,S1906862613,add_to_cart,2024-06-17 07:21:18,mobile,Firefox,macOS,paid_search,US,WV,B,False,2,273,8,57.49,0.131,0.346,,2,P1709,Apparel,NONE
EVT200635,C59433,S2675959410,product_view,2025-01-27 22:32:50,desktop,Opera,macOS,organic_search,US,NY,B,True,4,347,12,38.89,0.06,0.0,,10,P2281,Pets,WELCOME10
EVT200636,C96419,S5506359636,add_to_cart,2024-05-07 17:55:22,mobile,Edge,Linux,direct,FR,,A,False,3,348,63,36.34,0.117,0.063,,4,P8291,Beauty,NONE
EVT200637,C91976,S1953482777,add_to_cart,2024-05-15 21:01:08,mobile,Firefox,macOS,social,MX,,A,True,4,478,34,71.98,0.233,0.183,,7,P7411,Apparel,NONE
EVT200638,C26996,S9985123595,payment_attempt,2024-09-19 09:01:35,mobile,Firefox,macOS,direct,BR,,B,True,3,417,55,121.7,0.136,0.028,approved,4,,,NONE
EVT200639,C88271,S2823927683,return_initiated,2024-02-19 21:34:12,mobile,Chrome,Android,direct,DE,,B,True,9,375,44,80.79,0.096,0.021,,3,P6795,Automotive,WELCOME10
EVT200640,C33313,S7235034422,payment_attempt,2025-02-08 11:08:07,mobile,Firefox,Android,social,IN,,B,False,4,466,49,71.51,0.087,0.035,approved,7,,,WELCOME10
EVT200641,C28787,S5713483445,add_to_cart,2025-05-07 17:46:30,desktop,Chrome,Android,paid_search,MX,,A,True,4,479,39,92.57,0.176,0.152,,5,P8006,Automotive,NONE
EVT200642,C87038,S5503919826,page_view,2024-03-07 05:08:20,tablet,Safari,iOS,paid_search,MX,,A,True,5,368,26,36.61,0.152,0.173,,8,,,WELCOME10
EVT200643,C84079,S1673330331,add_to_cart,2025-01-13 02:24:11,desktop,Firefox,Windows,direct,BR,,A,False,5,475,42,92.47,0.019,0.055,,7,P5219,Pets,NONE
EVT200644,C65679,S6819433883,checkout_start,2024-03-08 13:43:46,mobile,Safari,macOS,paid_search,IN,,A,True,5,159,54,54.64,0.177,0.314,,9,,,NONE
EVT200645,C99811,S4464239220,add_to_cart,2024-09-06 05:08:46,mobile,Chrome,iOS,paid_search,MX,,B,True,3,347,27,113.85,0.156,0.0,,4,P9746,Pets,FREESHIP
EVT200646,C84827,S3610474256,page_view,2024-02-23 10:42:21,mobile,Safari,macOS,organic_search,FR,,A,False,3,349,49,25.23,0.168,0.346,,10,,,FREESHIP
EVT200647,C10676,S7379657500,product_view,2024-07-24 18:18:15,desktop,Firefox,iOS,direct,FR,,A,True,5,317,10,4.91,0.138,0.235,,3,P7406,Grocery,VIP25
EVT200648,C23648,S2967026800,checkout_start,2024-09-17 08:35:04,mobile,Chrome,iOS,direct,MX,,B,False,3,236,62,126.71,0.146,0.089,,7,,,NONE
EVT200649,C77836,S5235658049,page_view,2025-03-06 12:30:10,mobile,Opera,iOS,paid_search,US,NJ,A,True,1,369,31,26.29,0.166,0.023,,6,,,NONE
EVT200650,C42518,S9116061949,purchase,2025-04-06 05:10:57,mobile,Opera,macOS,organic_search,BR,,A,True,3,412,45,196.84,0.126,0.165,approved,10,P4601,Sports,NONE
EVT200651,C58751,S8718618900,product_view,2025-01-07 07:16:35,mobile,Chrome,macOS,direct,GB,,A,False,8,207,37,12.33,0.201,0.089,,9,P1104,Books,HOLIDAY20
EVT200652,C79200,S3747190102,product_view,2024-10-12 09:19:23,desktop,Safari,Android,direct,AU,,B,True,5,458,7,40.95,0.091,0.343,,10,P8971,Beauty,NONE
EVT200653,C97609,S9324364188,add_to_cart,2025-06-26 02:30:37,desktop,Safari,iOS,organic_search,MX,,B,False,3,460,34,65.33,0.132,0.047,,6,P5740,Books,NONE
EVT200654,C81263,S9460733667,payment_attempt,2025-05-24 05:29:15,tablet,Safari,Windows,direct,BR,,A,False,2,281,73,96.69,0.21,0.0,approved,4,,,FREESHIP
EVT200655,C41443,S7025323542,add_to_cart,2024-07-25 08:04:16,mobile,Firefox,iOS,paid_search,FR,,B,False,3,273,27,199.16,0.101,0.059,,3,P4757,Pets,FREESHIP
EVT200656,C29624,S1617075209,page_view,2025-04-11 17:49:37,desktop,Opera,Windows,organic_search,BR,,A,True,2,198,73,20.13,0.166,0.248,,5,,,NONE
EVT200657,C52232,S6902474901,payment_attempt,2024-12-11 18:32:11,desktop,Edge,Windows,direct,MX,,A,True,5,523,30,151.8,0.161,0.233,approved,5,,,NONE
EVT200658,C30279,S7841957283,checkout_start,2025-04-14 04:13:09,mobile,Firefox,iOS,direct,AU,,A,True,4,255,5,200.91,0.106,0.0,,10,,,NONE
EVT200659,C74663,S3305478314,purchase,2024-02-04 12:04:23,mobile,Firefox,iOS,paid_search,DE,,B,False,4,248,61,143.13,0.155,0.267,approved,4,P7944,Apparel,HOLIDAY20
EVT200660,C63368,S8596034237,purchase,2025-01-17 02:01:50,mobile,Firefox,macOS,organic_search,US,ID,A,False,1,419,40,138.75,0.07,0.081,approved,7,P7519,Beauty,NONE
EVT200661,C66666,S2958608374,page_view,2025-04-20 15:40:27,desktop,Firefox,Linux,direct,MX,,A,True,3,349,18,2.29,0.185,0.134,,5,,,NONE
EVT200662,C12171,S7462000676,checkout_start,2024-02-10 06:16:42,desktop,Firefox,macOS,organic_search,CA,,B,True,5,293,64,137.41,0.23,0.218,,8,,,NONE
EVT200663,C46217,S7431313613,page_view,2024-04-12 10:05:04,desktop,Opera,Linux,organic_search,US,MS,B,True,5,417,27,18.15,0.201,0.156,,9,,,NONE
EVT200664,C77307,S3537403316,add_to_cart,2025-03-30 23:39:25,desktop,Safari,Linux,direct,CA,,B,True,4,485,31,233.46,0.016,0.0,,8,P5945,Beauty,NONE
EVT200665,C11615,S6566605281,page_view,2024-11-17 05:19:07,mobile,Safari,macOS,paid_search,DE,,A,True,5,455,44,30.87,0.095,0.0,,3,,,WELCOME10
EVT200666,C45655,S6422300090,product_view,2024-01-10 07:36:20,desktop,Opera,macOS,organic_search,CA,,A,True,3,177,12,11.48,0.18,0.0,,10,P7877,Toys,FREESHIP
EVT200667,C12345,S7614719783,product_view,2025-03-25 21:11:49,desktop,Firefox,Android,direct,DE,,B,True,3,345,16,43.46,0.0,0.182,,8,P9784,Home,WELCOME10
EVT200668,C90730,S8967554862,add_to_cart,2025-03-10 15:38:24,tablet,Opera,macOS,direct,IN,,B,False,4,330,51,106.58,0.158,0.203,,5,P6148,Beauty,NONE
EVT200669,C97539,S7361899670,checkout_start,2024-07-31 00:50:39,mobile,Safari,macOS,direct,AU,,A,False,6,171,57,209.38,0.129,0.0,,7,,,HOLIDAY20
EVT200670,C13290,S4541106644,page_view,2024-01-03 18:35:59,desktop,Edge,Android,direct,DE,,B,True,8,275,32,37.15,0.101,0.227,,7,,,NONE
EVT200671,C62990,S7228495925,purchase,2025-04-13 20:41:45,desktop,Opera,Linux,organic_search,FR,,A,False,7,534,51,97.92,0.139,0.031,approved,5,P6430,Electronics,NONE
EVT200672,C16193,S9906158111,add_to_cart,2025-03-08 23:07:21,mobile,Safari,macOS,direct,AU,,B,True,4,282,43,154.82,0.087,0.235,,3,P9170,Sports,NONE
EVT200673,C69977,S9866587638,product_view,2024-01-09 17:13:02,desktop,Firefox,iOS,direct,CA,,A,False,3,453,65,7.95,0.137,0.043,,1,P6076,Books,FREESHIP
EVT200674,C23330,S5982982859,checkout_start,2024-03-24 19:02:16,mobile,Edge,Linux,direct,BR,,B,True,3,379,20,138.75,0.031,0.163,,8,,,WELCOME10
EVT200675,C30146,S3906895344,page_view,2024-03-27 21:13:12,mobile,Firefox,Android,social,AU,,B,True,4,490,40,10.72,0.086,0.14,,5,,,WELCOME10
EVT200676,C79826,S4074864809,checkout_start,2025-05-02 13:28:57,desktop,Opera,Windows,organic_search,GB,,A,True,4,288,59,218.03,0.06,0.096,,9,,,FREESHIP
EVT200677,C26448,S7356953110,checkout_start,2024-11-05 23:14:48,tablet,Safari,Linux,social,AU,,A,True,3,307,18,54.02,0.15,0.055,,6,,,NONE
EVT200678,C50796,S5942071930,add_to_cart,2024-08-02 18:05:16,desktop,Firefox,Windows,direct,BR,,B,False,2,381,19,163.02,0.136,0.086,,9,P1345,Pets,NONE
EVT200679,C43652,S2475964141,product_view,2024-10-28 20:58:59,mobile,Opera,macOS,direct,GB,,B,True,4,283,52,28.5,0.117,0.303,,8,P1937,Home,NONE
EVT200680,C77914,S5519049480,add_to_cart,2024-08-27 12:03:25,desktop,Safari,iOS,social,US,TN,B,True,4,256,50,158.13,0.185,0.11,,8,P1895,Toys,WELCOME10
EVT200681,C19139,S3916994630,product_view,2024-11-26 16:36:54,desktop,Firefox,macOS,direct,IN,,A,True,1,261,30,22.35,0.134,0.203,,10,P1009,Pets,NONE
EVT200682,C54060,S5241365012,purchase,2024-08-04 04:47:07,desktop,Edge,Android,organic_search,GB,,B,False,3,496,28,155.76,0.12,0.0,approved,5,P7320,Pets,HOLIDAY20
EVT200683,C22472,S2381225153,product_view,2024-02-11 18:40:10,desktop,Opera,Linux,social,FR,,A,True,2,558,79,4.27,0.195,0.078,,3,P2080,Sports,NONE
EVT200684,C22061,S9894858598,product_view,2024-05-08 16:14:32,mobile,Chrome,Android,organic_search,DE,,A,True,2,212,33,41.52,0.09,0.295,,10,P2285,Toys,WELCOME10
EVT200685,C42711,S7967849401,product_view,2024-02-02 11:57:16,mobile,Edge,Android,direct,FR,,B,True,3,390,51,19.84,0.266,0.241,,10,P6855,Toys,FREESHIP
EVT200686,C13364,S2283866297,product_view,2024-04-19 09:33:52,mobile,Opera,Android,paid_search,CA,,B,False,7,483,62,31.46,0.08,0.173,,6,P2597,Automotive,FREESHIP
EVT200687,C46584,S8169722557,page_view,2024-11-20 15:09:39,mobile,Edge,Linux,direct,IN,,B,False,4,193,37,13.63,0.146,0.118,,3,,,NONE
EVT200688,C90756,S2564726536,checkout_start,2025-06-20 09:46:58,mobile,Chrome,macOS,direct,BR,,A,False,6,426,69,75.18,0.145,0.471,,10,,,NONE
EVT200689,C54642,S6686310604,add_to_cart,2024-06-26 09:53:19,mobile,Edge,macOS,affiliate,US,WY,A,False,1,217,43,178.05,0.056,0.051,,9,P9463,Pets,WELCOME10
EVT200690,C33383,S3697130086,add_to_cart,2024-02-24 05:25:07,desktop,Firefox,Android,paid_search,CA,,B,True,1,490,46,194.49,0.174,0.0,,6,P6822,Home,WELCOME10
EVT200691,C48665,S4381494313,page_view,2024-08-26 10:31:51,desktop,Edge,iOS,social,GB,,B,True,7,418,26,29.19,0.037,0.0,,8,,,NONE
EVT200692,C62965,S7475722323,page_view,2025-06-21 21:08:28,desktop,Opera,Android,social,DE,,B,False,5,381,39,14.3,0.128,0.1,,9,,,WELCOME10
EVT200693,C61143,S5299332533,product_view,2025-05-12 12:12:16,mobile,Chrome,Linux,organic_search,DE,,A,True,4,352,52,33.72,0.21,0.149,,8,P1392,Grocery,NONE
EVT200694,C22240,S7719001989,product_view,2025-02-15 13:02:29,desktop,Opera,iOS,direct,US,NY,B,True,3,127,19,14.63,0.136,0.104,,10,P7293,Grocery,WELCOME10
EVT200695,C83187,S2443316507,page_view,2024-05-27 09:32:14,desktop,Safari,iOS,direct,FR,,A,True,3,430,30,1.35,0.115,0.202,,10,,,WELCOME10
EVT200696,C39865,S3850985218,checkout_start,2024-06-01 07:06:43,desktop,Safari,iOS,paid_search,GB,,B,True,3,234,44,120.28,0.309,0.06,,3,,,NONE
EVT200697,C82261,S1101651765,page_view,2024-11-06 15:12:34,desktop,Safari,macOS,direct,FR,,A,False,2,340,60,40.2,0.195,0.334,,8,,,WELCOME10
EVT200698,C91526,S4029281706,product_view,2024-01-15 01:10:21,mobile,Safari,Windows,paid_search,AU,,B,True,1,346,65,7.55,0.23,0.262,,5,P9541,Pets,WELCOME10
EVT200699,C13623,S4106627846,add_to_cart,2024-05-21 09:38:10,desktop,Firefox,Windows,direct,CA,,B,True,5,224,57,22.57,0.19,0.0,,4,P2395,Toys,NONE
EVT200700,C55475,S8461269171,product_view,2024-07-06 00:20:15,desktop,Chrome,Linux,organic_search,AU,,A,False,3,80,59,3.55,0.193,0.267,,6,P7511,Toys,FREESHIP
EVT200701,C47638,S9497323162,add_to_cart,2024-02-28 10:57:16,mobile,Edge,Android,organic_search,IN,,A,True,3,437,16,133.09,0.156,0.392,,8,P8990,Beauty,FREESHIP
EVT200702,C53093,S2276866881,payment_attempt,2024-12-02 14:26:52,desktop,Opera,macOS,paid_search,AU,,A,True,6,301,54,60.77,0.078,0.293,approved,4,,,NONE
EVT200703,C81535,S7306653577,add_to_cart,2024-10-10 21:47:06,desktop,Safari,Windows,organic_search,BR,,B,True,5,273,54,151.13,0.198,0.388,,7,P1459,Automotive,NONE
EVT200704,C39272,S3255438603,checkout_start,2024-08-30 23:06:25,desktop,Edge,Linux,direct,DE,,B,False,4,245,23,135.47,0.075,0.04,,9,,,NONE
EVT200705,C68626,S2200002381,page_view,2025-03-14 12:17:57,mobile,Opera,Android,organic_search,CA,,B,False,2,498,51,39.52,0.204,0.249,,3,,,WELCOME10
EVT200706,C10816,S6028918303,product_view,2025-04-10 22:12:20,mobile,Opera,Android,email,MX,,B,False,6,245,52,39.21,0.15,0.12,,6,P7317,Automotive,WELCOME10
EVT200707,C23164,S6869239975,product_view,2025-06-13 16:02:51,desktop,Opera,Linux,organic_search,DE,,B,False,3,479,30,26.84,0.026,0.058,,4,P5734,Electronics,NONE
EVT200708,C32230,S5198781368,product_view,2025-02-14 20:54:19,desktop,Safari,Android,direct,FR,,A,False,4,488,23,0.36,0.114,0.0,,9,P1021,Apparel,NONE
EVT200709,C26405,S3754174622,page_view,2024-02-04 20:00:13,desktop,Opera,iOS,direct,FR,,A,True,2,508,5,25.19,0.21,0.113,,7,,,HOLIDAY20
EVT200710,C12329,S8354417041,page_view,2025-05-28 06:36:24,mobile,Edge,Linux,direct,DE,,A,True,7,318,51,37.55,0.024,0.105,,2,,,NONE
EVT200711,C81803,S1056640665,add_to_cart,2025-06-08 17:23:46,mobile,Firefox,Linux,direct,DE,,A,True,2,393,61,134.32,0.099,0.0,,8,P7834,Toys,HOLIDAY20
EVT200712,C12575,S3592519069,product_view,2024-09-05 23:11:11,mobile,Edge,Windows,social,BR,,A,False,4,261,75,42.93,0.048,0.306,,7,P7449,Electronics,WELCOME10
EVT200713,C43842,S2532490327,checkout_start,2024-08-27 17:22:00,mobile,Chrome,Linux,direct,CA,,A,False,4,243,47,128.79,0.195,0.172,,2,,,NONE
EVT200714,C49032,S6713294216,checkout_start,2024-09-21 08:25:37,mobile,Opera,Android,paid_search,AU,,A,True,3,336,15,74.16,0.157,0.124,,7,,,NONE
EVT200715,C43848,S3434293960,product_view,2025-01-14 06:34:04,desktop,Opera,Android,organic_search,CA,,B,False,2,366,55,24.37,0.003,0.0,,3,P6505,Apparel,NONE
EVT200716,C59547,S8256894419,add_to_cart,2024-09-10 20:11:49,desktop,Edge,iOS,organic_search,DE,,A,True,5,458,62,169.02,0.203,0.105,,8,P8097,Pets,NONE
EVT200717,C94957,S3761048603,product_view,2024-10-04 21:29:19,mobile,Firefox,Android,paid_search,FR,,B,True,2,529,29,22.11,0.134,0.24,,10,P6514,Toys,FREESHIP
EVT200718,C15381,S5282229103,product_view,2025-06-07 19:00:37,mobile,Firefox,macOS,affiliate,CA,,A,True,3,325,65,6.96,0.176,0.094,,2,P3839,Home,NONE
