order_id,customer_id,order_datetime,ship_datetime,channel,device_type,browser,country,state,payment_method,campaign,primary_category,num_distinct_items,subtotal_usd,discount_rate,discount_amount_usd,shipping_method,shipping_cost_usd,tax_rate,tax_amount_usd,order_total_usd,order_weight_kg,delivery_days,on_time_delivery,authorization_approved,returned
ORD100615,C12512,2024-01-11 00:56:54,2024-01-18 00:56:54,ios_app,tablet,Edge,US,VT,google_pay,Holiday,Electronics,3,1868.19,0.093,173.74,standard,6.35,0.09,152.5,1853.3,0.1,7,False,True,False
ORD100616,C84453,2024-12-18 01:01:28,2024-12-22 01:01:28,android_app,tablet,Firefox,US,NE,apple_pay,Holiday,Toys,1,287.18,0.042,12.06,standard,5.93,0.0845,23.25,304.3,1.13,4,True,True,False
ORD100617,C70089,2024-07-04 16:27:07,2024-07-09 16:27:07,web,mobile,Firefox,US,NM,google_pay,SpringSale,Toys,1,115.72,0.175,20.25,standard,7.52,0.0931,8.89,111.88,0.57,5,True,True,False
ORD100618,C65427,2025-05-23 12:39:29,2025-05-29 12:39:29,ios_app,tablet,Opera,US,MT,paypal,BackToSchool,Toys,2,111.52,0.137,15.28,standard,3.86,0.0,0.0,100.1,0.49,6,False,False,False
ORD100619,C38528,2025-01-15 23:48:40,2025-01-18 23:48:40,ios_app,mobile,Edge,CA,IN,apple_pay,Loyalty,Apparel,4,393.98,0.097,38.22,standard,5.82,0.0,0.0,361.58,0.92,3,True,True,False
ORD100620,C15988,2025-04-08 13:20:39,2025-04-14 13:20:39,android_app,tablet,Chrome,US,DC,paypal,Loyalty,Sports,1,763.36,0.195,148.86,standard,3.58,0.0764,46.95,665.03,0.52,6,False,True,False
ORD100621,C78718,2025-05-26 03:38:19,2025-05-28 03:38:19,marketplace,mobile,Chrome,US,PA,paypal,Clearance,Beauty,2,861.24,0.069,59.43,two_day,11.76,0.0486,38.97,852.54,0.85,2,True,True,True
ORD100622,C93324,2024-07-15 01:23:34,2024-07-18 01:23:34,web,tablet,Edge,US,SC,apple_pay,BackToSchool,Sports,1,89.4,0.087,7.78,standard,9.88,0.0561,4.58,96.08,0.33,3,True,True,False
ORD100623,C87972,2024-12-28 03:24:56,2025-01-02 03:24:56,web,tablet,Edge,FR,CA,paypal,Holiday,Sports,1,10.8,0.068,0.73,standard,9.9,0.0,0.0,19.97,0.44,5,True,True,False
ORD100624,C76224,2024-09-30 08:38:45,2024-10-06 08:38:45,android_app,mobile,Edge,US,VA,paypal,Clearance,Apparel,1,181.32,0.12,21.76,standard,9.1,0.0933,14.89,183.55,0.35,6,False,True,True
ORD100625,C65833,2025-01-13 16:03:44,2025-01-16 16:03:44,ios_app,desktop,Chrome,US,UT,klarna,BackToSchool,Apparel,1,38.66,0.168,6.49,standard,4.72,0.0726,2.34,39.23,0.31,3,True,True,False
ORD100626,C49893,2025-01-06 00:09:24,2025-01-10 00:09:24,mobile_web,mobile,Edge,DE,UT,klarna,Holiday,Books,3,755.88,0.047,35.53,standard,4.72,0.0,0.0,725.07,0.88,4,True,True,False
ORD100627,C21004,2024-11-15 19:38:18,2024-11-17 19:38:18,mobile_web,desktop,Opera,US,NC,google_pay,Clearance,Automotive,2,1036.73,0.188,194.91,two_day,18.29,0.0731,61.54,921.65,1.66,2,True,True,False
ORD100628,C30750,2024-04-17 09:02:55,2024-04-19 09:02:55,web,mobile,Edge,US,MA,paypal,BackToSchool,Home,1,605.52,0.145,87.8,two_day,14.29,0.05,25.89,557.9,1.19,2,True,True,False
ORD100629,C37729,2024-05-28 12:57:59,2024-05-31 12:57:59,ios_app,tablet,Safari,US,FL,paypal,Holiday,Toys,1,36.76,0.2,7.35,standard,9.91,0.0803,2.36,41.68,0.25,3,True,True,True
ORD100630,C92526,2024-05-05 07:26:16,2024-05-10 07:26:16,mobile_web,tablet,Safari,US,FL,apple_pay,Loyalty,Sports,1,35.83,0.273,9.78,standard,6.43,0.0803,2.09,34.57,1.44,5,True,True,False
ORD100631,C25552,2024-04-18 02:46:17,2024-04-21 02:46:17,android_app,tablet,Opera,US,DE,google_pay,Clearance,Home,4,609.4,0.062,37.78,standard,6.67,0.0,0.0,578.29,0.1,3,True,True,False
ORD100632,C12766,2025-01-31 22:03:30,2025-02-05 22:03:30,mobile_web,tablet,Opera,US,NJ,apple_pay,SpringSale,Automotive,2,1547.91,0.179,277.08,standard,3.34,0.0411,52.23,1326.4,0.49,5,True,True,False
ORD100633,C22741,2024-05-27 04:00:33,2024-05-29 04:00:33,web,desktop,Firefox,US,NM,google_pay,Loyalty,Sports,2,115.89,0.162,18.77,two_day,12.98,0.0931,9.04,119.14,0.17,2,True,True,False
ORD100634,C74713,2025-01-12 10:49:10,2025-01-14 10:49:10,web,tablet,Safari,US,AL,google_pay,BackToSchool,Pets,2,339.96,0.1,34.0,two_day,10.74,0.0928,28.39,345.09,0.31,2,True,True,False
ORD100635,C93552,2024-04-10 08:05:20,2024-04-14 08:05:20,android_app,desktop,Safari,US,ND,card,Holiday,Pets,3,248.02,0.004,0.99,standard,8.85,0.0419,10.35,266.23,0.68,4,True,True,False
ORD100636,C52625,2025-05-22 15:21:37,2025-05-24 15:21:37,ios_app,desktop,Safari,US,MA,card,NewArrivals,Grocery,2,112.79,0.222,25.04,two_day,13.9,0.05,4.39,106.04,0.88,2,True,True,False
ORD100637,C88682,2025-01-10 19:33:41,2025-01-13 19:33:41,web,desktop,Chrome,US,IA,google_pay,Holiday,Home,2,508.35,0.289,146.91,standard,9.69,0.0426,15.4,386.53,1.83,3,True,True,False
ORD100638,C74586,2024-03-23 21:18:13,2024-03-27 21:18:13,marketplace,desktop,Chrome,US,KY,google_pay,Loyalty,Toys,1,182.48,0.168,30.66,standard,4.4,0.0832,12.63,168.85,1.1,4,True,True,False
ORD100639,C74046,2024-12-28 12:53:44,2025-01-03 12:53:44,marketplace,desktop,Firefox,UK,VA,apple_pay,BackToSchool,Automotive,2,98.65,0.086,8.48,standard,8.28,0.0,0.0,98.45,0.27,6,False,True,False
ORD100640,C90865,2024-04-07 06:01:30,2024-04-09 06:01:30,android_app,mobile,Firefox,US,FL,apple_pay,None,Beauty,4,331.74,0.316,104.83,two_day,8.8,0.0803,18.22,253.93,0.74,2,True,True,False
ORD100641,C19967,2024-04-18 04:11:46,2024-04-20 04:11:46,marketplace,mobile,Opera,DE,WY,klarna,Holiday,Pets,1,14.36,0.145,2.08,two_day,14.33,0.0,0.0,26.61,0.16,2,True,True,False
ORD100642,C67223,2024-01-05 08:20:31,2024-01-07 08:20:31,android_app,mobile,Firefox,US,MA,google_pay,BackToSchool,Home,2,924.6,0.042,38.83,two_day,12.51,0.05,44.29,942.57,1.59,2,True,True,False
ORD100643,C99729,2025-04-19 02:03:57,2025-04-21 02:03:57,ios_app,tablet,Safari,US,DC,card,Holiday,Apparel,1,618.88,0.213,131.82,two_day,8.84,0.0764,37.21,533.11,0.22,2,True,True,False
ORD100644,C26306,2025-06-17 21:14:33,2025-06-22 21:14:33,android_app,desktop,Firefox,UK,VA,card,Holiday,Sports,1,780.68,0.155,121.01,standard,5.43,0.0,0.0,665.1,0.68,5,True,True,False
ORD100645,C62788,2024-06-08 18:44:43,2024-06-12 18:44:43,mobile_web,mobile,Chrome,US,NJ,card,None,Home,1,1539.56,0.202,310.99,standard,4.4,0.0411,50.49,1283.46,0.1,4,True,True,False
ORD100646,C73887,2025-04-14 07:45:14,2025-04-16 07:45:14,mobile_web,desktop,Safari,US,AK,paypal,None,Automotive,1,65.68,0.018,1.18,two_day,11.11,0.0,0.0,75.61,1.46,2,True,True,False
ORD100647,C98161,2025-06-04 00:21:42,2025-06-08 00:21:42,web,desktop,Opera,US,DC,paypal,SpringSale,Sports,2,183.26,0.109,19.98,standard,4.56,0.0764,12.47,180.31,0.26,4,True,True,False
ORD100648,C78446,2024-08-21 00:50:26,2024-08-22 00:50:26,mobile_web,desktop,Firefox,US,FL,google_pay,Clearance,Grocery,1,70.3,0.212,14.9,overnight,23.27,0.0803,4.45,83.12,0.13,1,True,True,False
ORD100649,C60978,2025-05-19 03:06:27,2025-05-22 03:06:27,mobile_web,tablet,Edge,US,OK,paypal,SpringSale,Grocery,2,43.68,0.163,7.12,standard,3.68,0.087,3.18,43.42,2.67,3,True,True,False
ORD100650,C78773,2024-08-08 03:13:59,2024-08-10 03:13:59,web,desktop,Safari,US,OR,google_pay,Holiday,Electronics,1,291.65,0.0,0.0,two_day,18.18,0.0,0.0,309.83,0.46,2,True,True,True
ORD100651,C39404,2025-04-24 09:06:01,2025-04-28 09:06:01,marketplace,mobile,Edge,US,MN,apple_pay,BackToSchool,Electronics,3,101.47,0.083,8.42,standard,3.23,0.0477,4.44,100.72,1.17,4,True,True,False
ORD100652,C35594,2025-01-07 06:46:43,2025-01-13 06:46:43,android_app,desktop,Edge,US,KS,klarna,Holiday,Sports,3,536.9,0.133,71.41,standard,4.62,0.0922,42.92,513.03,0.28,6,False,True,False
ORD100653,C95406,2024-08-16 01:52:27,2024-08-19 01:52:27,ios_app,mobile,Safari,US,UT,google_pay,SpringSale,Books,1,207.47,0.135,28.01,standard,6.81,0.0726,13.03,199.3,0.23,3,True,True,False
ORD100654,C75971,2025-01-08 21:45:09,2025-01-11 21:45:09,android_app,tablet,Opera,US,NJ,card,BackToSchool,Sports,4,1667.7,0.157,261.83,standard,7.88,0.0411,57.78,1471.53,0.24,3,True,True,False
ORD100655,C18861,2024-04-23 23:37:01,2024-04-25 23:37:01,ios_app,tablet,Opera,US,MI,apple_pay,Holiday,Grocery,1,113.2,0.209,23.66,two_day,12.48,0.0789,7.06,109.08,0.46,2,True,True,False
ORD100656,C33950,2024-06-26 09:01:57,2024-06-28 09:01:57,mobile_web,desktop,Firefox,US,NJ,apple_pay,Holiday,Sports,1,30.7,0.114,3.5,two_day,9.95,0.0411,1.12,38.27,0.55,2,True,True,False
ORD100657,C34740,2024-06-07 03:07:44,2024-06-09 03:07:44,web,tablet,Firefox,US,CA,apple_pay,SpringSale,Beauty,1,85.2,0.151,12.87,two_day,10.04,0.0931,6.73,89.1,0.58,2,True,True,False
ORD100658,C75729,2024-12-26 12:54:02,2024-12-31 12:54:02,web,tablet,Firefox,US,RI,klarna,BackToSchool,Grocery,2,76.22,0.11,8.38,standard,6.16,0.0467,3.17,77.17,0.1,5,True,True,False
ORD100659,C87492,2025-01-04 05:41:22,2025-01-09 05:41:22,web,tablet,Edge,US,NJ,google_pay,Loyalty,Apparel,3,148.85,0.159,23.67,standard,5.66,0.0411,5.14,135.98,0.31,5,True,True,False
ORD100660,C36165,2025-01-25 11:07:25,2025-01-29 11:07:25,mobile_web,mobile,Safari,CA,HI,paypal,None,Sports,2,153.12,0.186,28.48,standard,5.77,0.0,0.0,130.41,0.89,4,True,False,False
ORD100661,C80656,2024-11-22 03:04:29,2024-11-27 03:04:29,marketplace,mobile,Opera,UK,OH,apple_pay,Clearance,Sports,1,132.6,0.109,14.45,standard,4.89,0.0,0.0,123.04,0.92,5,True,True,True
ORD100662,C82126,2024-10-23 07:40:20,2024-10-27 07:40:20,ios_app,mobile,Opera,US,SD,card,NewArrivals,Sports,2,365.0,0.065,23.72,standard,8.64,0.0672,22.93,372.85,0.71,4,True,True,False
ORD100663,C99897,2025-02-18 17:15:45,2025-02-21 17:15:45,android_app,mobile,Chrome,US,NE,apple_pay,SpringSale,Grocery,3,105.93,0.077,8.16,standard,5.33,0.0845,8.26,111.36,0.61,3,True,True,False
ORD100664,C17344,2024-08-16 08:25:37,2024-08-19 08:25:37,mobile_web,tablet,Safari,US,WI,apple_pay,Loyalty,Pets,1,17.73,0.097,1.72,standard,3.54,0.056,0.9,20.45,1.77,3,True,True,False
ORD100665,C83563,2024-01-01 04:31:31,2024-01-04 04:31:31,mobile_web,desktop,Opera,US,VA,google_pay,SpringSale,Home,4,782.58,0.088,68.87,standard,4.1,0.0933,66.59,784.4,0.54,3,True,True,False
ORD100666,C40036,2025-03-05 12:52:40,2025-03-08 12:52:40,ios_app,desktop,Opera,US,SD,card,SpringSale,Beauty,2,964.15,0.086,82.92,standard,7.13,0.0672,59.22,947.58,0.28,3,True,True,False
ORD100667,C77797,2025-02-04 15:13:37,2025-02-11 15:13:37,web,desktop,Chrome,US,TX,google_pay,SpringSale,Books,4,302.8,0.06,18.17,standard,6.82,0.0923,26.27,317.72,0.78,7,False,False,False
ORD100668,C36968,2025-04-26 12:50:57,2025-05-01 12:50:57,mobile_web,tablet,Edge,US,MO,paypal,BackToSchool,Apparel,4,1290.44,0.049,63.23,standard,7.73,0.0689,84.55,1319.49,0.53,5,True,True,False
ORD100669,C85018,2025-04-29 21:48:04,2025-05-04 21:48:04,web,mobile,Opera,US,DC,apple_pay,NewArrivals,Books,2,1059.57,0.028,29.67,standard,3.4,0.0764,78.68,1111.98,0.1,5,True,True,False
ORD100670,C74399,2025-02-27 12:31:57,2025-03-05 12:31:57,ios_app,desktop,Opera,US,OH,card,Loyalty,Automotive,1,415.32,0.082,34.06,standard,7.61,0.0432,16.47,405.34,0.1,6,False,True,True
ORD100671,C68936,2024-04-03 06:53:20,2024-04-08 06:53:20,web,tablet,Chrome,US,WA,card,Holiday,Electronics,2,394.37,0.208,82.03,standard,7.9,0.0858,26.8,347.04,2.12,5,True,True,False
ORD100672,C58604,2025-03-10 10:35:11,2025-03-15 10:35:11,android_app,mobile,Safari,US,TN,paypal,Holiday,Apparel,1,20.43,0.086,1.76,standard,8.06,0.0864,1.61,28.34,0.11,5,True,True,False
ORD100673,C92341,2025-05-08 14:28:19,2025-05-15 14:28:19,web,desktop,Safari,AU,KS,card,SpringSale,Beauty,3,662.76,0.191,126.59,standard,5.46,0.0,0.0,541.63,1.51,7,False,False,False
ORD100674,C93184,2025-06-21 13:31:19,2025-06-23 13:31:19,mobile_web,desktop,Edge,US,KY,paypal,None,Toys,2,457.74,0.16,73.24,two_day,18.38,0.0832,31.99,434.87,0.54,2,True,True,False
ORD100675,C87080,2024-10-08 09:41:50,2024-10-13 09:41:50,android_app,mobile,Safari,US,OK,klarna,NewArrivals,Grocery,2,233.06,0.084,19.58,standard,7.96,0.087,18.57,240.01,0.59,5,True,True,False
ORD100676,C31169,2024-10-06 12:18:37,2024-10-08 12:18:37,android_app,desktop,Edge,AU,IN,google_pay,NewArrivals,Sports,2,160.1,0.047,7.52,two_day,11.74,0.0,0.0,164.32,0.1,2,True,True,False
ORD100677,C15156,2024-01-31 18:48:40,2024-02-05 18:48:40,web,tablet,Safari,US,CO,klarna,NewArrivals,Electronics,1,2505.24,0.154,385.81,standard,4.22,0.0737,156.2,2279.85,0.18,5,True,True,False
ORD100678,C45687,2024-06-16 05:10:13,2024-06-20 05:10:13,mobile_web,tablet,Safari,US,DE,apple_pay,None,Toys,1,55.86,0.202,11.28,standard,9.36,0.0,0.0,53.94,1.18,4,True,False,False
ORD100679,C80124,2024-05-21 09:49:36,2024-05-26 09:49:36,ios_app,desktop,Edge,US,UT,google_pay,Holiday,Home,2,547.89,0.17,93.14,standard,4.42,0.0726,33.01,492.18,0.57,5,True,True,False
ORD100680,C98348,2025-04-21 08:35:29,2025-04-28 08:35:29,android_app,desktop,Chrome,UK,FL,card,BackToSchool,Automotive,2,128.37,0.158,20.28,standard,3.43,0.0,0.0,111.52,0.1,7,False,True,False
ORD100681,C80908,2024-09-03 05:03:02,2024-09-04 05:03:02,android_app,mobile,Firefox,US,LA,apple_pay,BackToSchool,Pets,1,258.8,0.097,25.1,overnight,17.98,0.096,22.44,274.12,0.12,1,True,True,False
ORD100682,C95256,2025-06-04 12:00:27,2025-06-08 12:00:27,web,tablet,Safari,US,MA,klarna,None,Beauty,3,473.84,0.196,92.87,standard,5.98,0.05,19.05,406.0,0.51,4,True,False,True
ORD100683,C18738,2025-04-03 20:46:16,2025-04-07 20:46:16,mobile_web,tablet,Chrome,US,IA,klarna,SpringSale,Books,2,202.79,0.053,10.75,standard,7.33,0.0426,8.18,207.55,0.6,4,True,True,False
ORD100684,C26090,2025-04-29 23:15:12,2025-05-05 23:15:12,android_app,desktop,Chrome,US,AR,card,Holiday,Beauty,4,938.61,0.226,212.13,standard,6.23,0.0494,35.89,768.6,0.11,6,False,True,True
ORD100685,C64501,2024-01-31 15:49:46,2024-02-04 15:49:46,web,tablet,Firefox,US,AR,apple_pay,Holiday,Beauty,2,1134.12,0.11,124.75,standard,9.77,0.0494,49.86,1069.0,0.31,4,True,True,False
ORD100686,C47962,2024-11-13 12:10:21,2024-11-18 12:10:21,web,desktop,Safari,US,AK,card,BackToSchool,Pets,2,378.97,0.233,88.3,standard,4.77,0.0,0.0,295.44,1.16,5,True,False,False
ORD100687,C79741,2024-10-25 03:21:29,2024-10-31 03:21:29,marketplace,mobile,Safari,US,UT,apple_pay,Loyalty,Beauty,1,678.18,0.194,131.57,standard,3.92,0.0726,39.68,590.21,0.77,6,False,True,False
ORD100688,C86169,2024-07-25 03:26:02,2024-07-29 03:26:02,marketplace,mobile,Opera,DE,WY,apple_pay,Loyalty,Electronics,3,1196.32,0.033,39.48,standard,5.61,0.0,0.0,1162.45,0.1,4,True,False,False
ORD100689,C67987,2024-01-09 03:49:50,2024-01-10 03:49:50,marketplace,desktop,Firefox,US,AR,card,Holiday,Books,2,90.16,0.088,7.93,overnight,16.16,0.0494,4.06,102.45,0.51,1,True,True,True
ORD100690,C53461,2024-09-27 13:05:09,2024-09-29 13:05:09,marketplace,desktop,Edge,AU,HI,paypal,None,Grocery,1,229.55,0.0,0.0,two_day,14.06,0.0,0.0,243.61,0.32,2,True,True,False
ORD100691,C40311,2024-01-09 01:49:17,2024-01-11 01:49:17,android_app,desktop,Opera,US,TX,klarna,SpringSale,Pets,2,178.93,0.027,4.83,two_day,8.16,0.0923,16.07,198.33,0.27,2,True,True,False
ORD100692,C64445,2025-03-13 23:24:22,2025-03-15 23:24:22,android_app,desktop,Edge,US,MO,klarna,BackToSchool,Books,1,40.29,0.166,6.69,two_day,16.78,0.0689,2.32,52.7,0.1,2,True,True,False
ORD100693,C98576,2024-07-16 20:54:38,2024-07-19 20:54:38,android_app,tablet,Opera,US,CA,google_pay,NewArrivals,Electronics,2,558.09,0.169,94.32,standard,5.48,0.0931,43.18,512.43,0.15,3,True,True,False
ORD100694,C23264,2024-08-30 14:34:28,2024-09-04 14:34:28,web,tablet,Opera,US,NM,card,BackToSchool,Grocery,1,884.49,0.126,111.45,standard,8.14,0.0931,71.97,853.15,1.04,5,True,True,False
ORD100695,C79269,2024-11-29 14:18:05,2024-12-04 14:18:05,android_app,desktop,Edge,US,FL,klarna,Holiday,Pets,1,341.0,0.039,13.3,standard,3.45,0.0803,26.31,357.46,0.16,5,True,True,False
ORD100696,C33434,2025-05-25 22:47:22,2025-05-30 22:47:22,android_app,desktop,Firefox,US,MN,klarna,Clearance,Electronics,1,43.04,0.108,4.65,standard,6.59,0.0477,1.83,46.81,1.04,5,True,True,True
ORD100697,C43314,2024-04-28 05:42:42,2024-05-04 05:42:42,marketplace,mobile,Firefox,US,MI,paypal,None,Home,1,302.46,0.107,32.36,standard,3.93,0.0789,21.31,295.34,0.29,6,False,True,False
ORD100698,C64470,2024-12-21 21:10:50,2024-12-26 21:10:50,ios_app,tablet,Safari,US,MS,klarna,SpringSale,Apparel,2,745.24,0.097,72.29,standard,7.85,0.0436,29.34,710.14,1.06,5,True,True,False
ORD100699,C19515,2024-12-19 16:52:49,2024-12-24 16:52:49,web,tablet,Chrome,US,VA,apple_pay,Loyalty,Grocery,1,62.56,0.087,5.44,standard,9.52,0.0933,5.33,71.97,0.1,5,True,True,False
ORD100700,C47269,2024-02-11 20:28:18,2024-02-15 20:28:18,marketplace,mobile,Firefox,US,MD,google_pay,SpringSale,Pets,1,54.12,0.05,2.71,standard,8.88,0.0638,3.28,63.57,0.73,4,True,True,False
ORD100701,C10424,2025-03-21 05:32:50,2025-03-22 05:32:50,web,tablet,Firefox,US,KY,klarna,SpringSale,Beauty,1,857.22,0.043,36.86,overnight,15.33,0.0832,68.25,903.94,0.93,1,True,True,True
ORD100702,C12843,2025-03-07 03:54:23,2025-03-10 03:54:23,android_app,mobile,Safari,US,MD,google_pay,Clearance,Electronics,2,631.68,0.17,107.39,standard,7.96,0.0638,33.45,565.7,2.3,3,True,True,True
ORD100703,C84891,2024-03-19 02:18:22,2024-03-21 02:18:22,mobile_web,desktop,Chrome,US,MD,klarna,None,Apparel,1,45.57,0.096,4.37,two_day,13.58,0.0638,2.63,57.41,1.3,2,True,True,False
ORD100704,C31803,2025-04-06 16:17:51,2025-04-08 16:17:51,marketplace,desktop,Edge,FR,NJ,klarna,SpringSale,Toys,2,221.0,0.061,13.48,two_day,12.49,0.0,0.0,220.01,1.16,2,True,True,True
ORD100705,C89944,2025-03-26 03:31:20,2025-04-01 03:31:20,android_app,mobile,Chrome,US,WV,apple_pay,BackToSchool,Beauty,2,726.9,0.152,110.49,standard,9.18,0.0568,35.01,660.6,0.11,6,False,True,False
ORD100706,C34502,2024-05-06 05:29:40,2024-05-07 05:29:40,android_app,tablet,Firefox,US,AZ,klarna,NewArrivals,Grocery,3,1077.67,0.177,190.75,overnight,26.5,0.0517,45.85,959.27,0.63,1,True,True,False
ORD100707,C97657,2024-06-16 13:07:03,2024-06-19 13:07:03,ios_app,desktop,Edge,US,ME,google_pay,Loyalty,Books,1,146.4,0.162,23.72,standard,4.9,0.0642,7.88,135.46,1.95,3,True,True,True
ORD100708,C79529,2024-12-12 02:29:58,2024-12-18 02:29:58,ios_app,desktop,Chrome,US,UT,apple_pay,SpringSale,Apparel,4,1496.28,0.195,291.77,standard,8.94,0.0726,87.45,1300.9,0.25,6,False,True,True
ORD100709,C85827,2024-10-19 15:38:15,2024-10-25 15:38:15,ios_app,tablet,Opera,US,AK,apple_pay,Holiday,Books,1,58.94,0.22,12.97,standard,3.72,0.0,0.0,49.69,0.72,6,False,True,False
ORD100710,C14758,2025-03-23 07:08:30,2025-03-28 07:08:30,marketplace,mobile,Opera,US,NJ,klarna,NewArrivals,Beauty,3,289.9,0.06,17.39,standard,6.86,0.0411,11.2,290.57,0.69,5,True,True,False
ORD100711,C72759,2024-11-21 12:44:56,2024-11-25 12:44:56,android_app,mobile,Opera,US,MO,apple_pay,BackToSchool,Electronics,3,491.04,0.203,99.68,standard,5.3,0.0689,26.96,423.62,0.6,4,True,True,False
ORD100712,C28936,2024-12-08 13:52:33,2024-12-13 13:52:33,ios_app,desktop,Firefox,US,IN,klarna,NewArrivals,Electronics,2,71.02,0.142,10.08,standard,6.25,0.0567,3.46,70.65,0.36,5,True,True,False
ORD100713,C24864,2024-01-20 07:26:56,2024-01-25 07:26:56,mobile_web,tablet,Firefox,US,OK,google_pay,Loyalty,Pets,1,391.84,0.269,105.4,standard,9.88,0.087,24.92,321.24,0.16,5,True,True,False
ORD100714,C54508,2024-07-27 02:32:30,2024-08-02 02:32:30,ios_app,mobile,Chrome,US,WA,klarna,SpringSale,Sports,1,277.32,0.2,55.46,standard,6.18,0.0858,19.04,247.08,0.23,6,False,False,False
ORD100715,C23790,2024-09-07 07:27:47,2024-09-14 07:27:47,ios_app,mobile,Opera,US,CO,paypal,SpringSale,Electronics,1,229.98,0.13,29.9,standard,6.66,0.0737,14.75,221.49,1.03,7,False,True,False
ORD100716,C52732,2025-01-07 13:27:11,2025-01-11 13:27:11,marketplace,desktop,Opera,FR,KS,card,NewArrivals,Electronics,2,1102.12,0.166,182.95,standard,7.56,0.0,0.0,926.73,0.11,4,True,False,False
ORD100717,C40785,2025-02-15 00:31:07,2025-02-17 00:31:07,mobile_web,mobile,Chrome,US,IN,paypal,None,Apparel,1,55.17,0.153,8.44,two_day,18.46,0.0567,2.65,67.84,0.69,2,True,True,False
ORD100718,C53915,2024-11-22 18:51:00,2024-11-28 18:51:00,android_app,tablet,Opera,US,RI,google_pay,None,Electronics,1,145.8,0.187,27.26,standard,6.75,0.0467,5.54,130.83,0.23,6,False,True,False
ORD100719,C38672,2025-02-22 17:53:48,2025-03-01 17:53:48,ios_app,mobile,Opera,US,MA,klarna,Holiday,Electronics,3,1188.41,0.151,179.45,standard,7.06,0.05,50.45,1066.47,0.1,7,False,True,False
ORD100720,C54254,2024-09-23 00:24:35,2024-09-25 00:24:35,mobile_web,tablet,Chrome,US,IN,google_pay,Holiday,Pets,1,403.04,0.027,10.88,two_day,18.04,0.0567,22.24,432.44,0.88,2,True,True,False
ORD100721,C84681,2024-07-22 01:40:37,2024-07-27 01:40:37,web,desktop,Edge,US,NH,google_pay,Holiday,Grocery,3,1101.37,0.209,230.19,standard,6.8,0.0,0.0,877.98,0.58,5,True,True,False
ORD100722,C18434,2024-07-17 14:54:14,2024-07-19 14:54:14,marketplace,tablet,Firefox,US,OR,paypal,Loyalty,Apparel,1,77.6,0.179,13.89,two_day,16.65,0.0,0.0,80.36,1.64,2,True,True,False
ORD100723,C53352,2024-06-11 01:54:43,2024-06-18 01:54:43,android_app,tablet,Edge,US,OK,apple_pay,Clearance,Grocery,1,23.17,0.077,1.78,standard,3.94,0.087,1.86,27.19,0.51,7,False,True,False
ORD100724,C70503,2024-01-21 23:01:30,2024-01-23 23:01:30,marketplace,desktop,Firefox,US,CO,google_pay,Holiday,Beauty,5,1282.44,0.15,192.37,two_day,15.77,0.0737,80.34,1186.18,1.32,2,True,True,False
ORD100725,C96700,2024-03-08 22:35:28,2024-03-10 22:35:28,android_app,desktop,Opera,US,ME,apple_pay,Loyalty,Electronics,1,10.85,0.155,1.68,two_day,13.03,0.0642,0.59,22.79,0.1,2,True,True,False
ORD100726,C41979,2024-11-18 03:11:51,2024-11-23 03:11:51,ios_app,desktop,Edge,US,NY,paypal,None,Beauty,1,152.2,0.06,9.13,standard,6.57,0.0729,10.43,160.07,0.49,5,True,True,False
ORD100727,C78324,2024-09-08 10:36:05,2024-09-14 10:36:05,mobile_web,desktop,Edge,CA,CT,card,NewArrivals,Electronics,1,14.22,0.093,1.32,standard,3.21,0.0,0.0,16.11,2.45,6,False,True,False
ORD100728,C86579,2025-03-14 12:49:38,2025-03-20 12:49:38,ios_app,desktop,Firefox,US,GA,paypal,Holiday,Automotive,1,69.7,0.074,5.16,standard,9.27,0.0876,5.65,79.46,1.1,6,False,True,True
ORD100729,C59649,2024-06-29 18:07:37,2024-07-03 18:07:37,android_app,tablet,Edge,US,MT,google_pay,None,Toys,1,191.28,0.149,28.5,standard,4.62,0.0,0.0,167.4,0.14,4,True,False,False
ORD100730,C45930,2024-09-10 19:41:38,2024-09-14 19:41:38,marketplace,mobile,Edge,US,KY,apple_pay,Loyalty,Apparel,2,840.76,0.132,110.98,standard,6.66,0.0832,60.72,797.16,0.64,4,True,True,False
ORD100731,C31291,2024-04-12 18:43:06,2024-04-17 18:43:06,mobile_web,tablet,Opera,DE,MO,apple_pay,Clearance,Sports,2,319.37,0.179,57.17,standard,6.19,0.0,0.0,268.39,0.56,5,True,True,False
ORD100732,C70035,2025-03-13 01:00:19,2025-03-16 01:00:19,android_app,mobile,Edge,US,MO,klarna,NewArrivals,Sports,2,1203.24,0.039,46.93,standard,7.74,0.0689,79.67,1243.72,0.87,3,True,False,False
ORD100733,C86181,2024-03-10 22:52:20,2024-03-11 22:52:20,marketplace,mobile,Safari,US,IA,google_pay,Clearance,Beauty,1,869.04,0.152,132.09,overnight,39.64,0.0426,31.39,807.98,0.38,1,True,False,True
ORD100734,C75820,2024-12-29 19:18:50,2025-01-02 19:18:50,mobile_web,desktop,Firefox,US,AK,card,None,Automotive,3,1196.58,0.188,224.96,standard,4.54,0.0,0.0,976.16,0.73,4,True,True,False
ORD100735,C70403,2024-03-07 03:55:55,2024-03-09 03:55:55,web,tablet,Chrome,US,CT,google_pay,Holiday,Toys,1,187.16,0.177,33.13,two_day,14.64,0.0683,10.52,179.19,0.8,2,True,True,False
